id;siren;nic;l1_normalisee;l2_normalisee;l3_normalisee;l4_normalisee;l5_normalisee;l6_normalisee;l7_normalisee;numvoie;typvoie;libvoie;codpos;libcom;apet700;libtefet;adr_mail
3013923;413475500;00018;"SARL MEZOUARI";;;"101 RUE DE BELLEVILLE";;"75019 PARIS";FRANCE;101;RUE;"DE BELLEVILLE";75019;"PARIS 19";4722Z;"3 ";
3015525;413508763;00054;"VIAGERS ROCHAT FRANCE";"ROCHAT IMMOBILIER";;"31 RUE PASTEUR";;"01150 LAGNIEU";FRANCE;31;RUE;PASTEUR;01150;LAGNIEU;6831Z;"0 salari";
3015526;413508763;00096;"VIAGERS ROCHAT FRANCE";"ROCHAT IMMOBILIER";;"26 COURS SUCHET";;"69002 LYON";FRANCE;26;CRS;SUCHET;69002;"LYON 2EME";6831Z;"1 ou 2 salari";
3053302;414288928;00024;"A A T P SARL";"CHEZ SOFRADOM";;"58 AVENUE DE WAGRAM";;"75017 PARIS";FRANCE;58;AV;"DE WAGRAM";75017;"PARIS 17";9002Z;"1 ou 2 salari";
3057833;414386110;00020;"LES 3 GENIES";;;"11 RUE CHALGRIN";;"75116 PARIS";FRANCE;11;RUE;CHALGRIN;75116;"PARIS 16";4649Z;"0 salari";
3068601;414610923;00032;"VAL PRESSE";;;"1 PLACE DE VERDUN";;"69730 GENAY";FRANCE;1;PL;"DE VERDUN";69730;GENAY;4762Z;"0 salari";
3075802;414753426;00025;LEGIFORM;;;"59 RUE JOUFFROY D ABBANS";;"75017 PARIS";FRANCE;59;RUE;"JOUFFROY D'ABBANS";75017;"PARIS 17";7022Z;"0 salari";
3077378;414785410;00013;"CENTRE DES LASERS MONCEAU FORTUNY";;;"34 RUE FORTUNY";;"75017 PARIS";FRANCE;34;RUE;FORTUNY;75017;"PARIS 17";7729Z;"3 ";
3077379;414785410;00021;AQUASLIM;"CENTRE DES LASERS MONCEAU FORTUNY";;"50 RUE RICHER";;"75009 PARIS";FRANCE;50;RUE;RICHER;75009;"PARIS 9";9313Z;"0 salari";
3093259;415084771;00013;J2P;"MONSIEUR JEAN PIERRE POULLEAU";;"41 RUE BINAUD";;"33300 BORDEAUX";FRANCE;41;RUE;BINAUD;33300;BORDEAUX;4669A;"0 salari";
3093260;415084771;00021;"LE GOLFY";"MONSIEUR JEAN PIERRE POULLEAU";;"480 CHEMIN DE NAVARROSSE";;"40600 BISCARROSSE";FRANCE;480;CHE;"DE PORT NAVARROSSE";40600;BISCARROSSE;5610C;"3 ";
3093520;415090430;00018;"SARL CABINET DE GESTION DRAGO";"NICE EUROPE B";;"29 RUE PASTORELLI";;"06000 NICE";FRANCE;29;RUE;PASTORELLI;06000;NICE;6832A;"3 ";
3094859;415117324;00020;"A COOR";"ATLANTIC COORDINA TRAV BATIM MAITR OEU";;"45 RUE DE LABOUHEYRE";;"64600 ANGLET";FRANCE;45;RUE;"DE LABOUHEYRE";64600;ANGLET;7111Z;"1 ou 2 salari";
3101369;415247980;00022;"LA MAISON DES SOURCES";"ASS LES INVITES AU FESTIN";;"10 RUE DE LA CASSOTTE";;"25000 BESANCON";FRANCE;10;RUE;"DE LA CASSOTTE";25000;BESANCON;8790B;"20 ";
3101370;415247980;00030;"ASS LES INVITES AU FESTIN";;"MAISON RELAIS";"2 RUE DES FONTAINES";;"25115 POUILLEY LES VIGNES";FRANCE;2;RUE;"DES FONTAINES";25115;"POUILLEY LES VIGNES";8790B;"3 ";
3103530;415291608;00057;SYNAPSE;"SYNAPSE CONSEIL";"CIDEX 40 EMERAUDE ENTREE E";"61 RUE CAMILLE PELLETAN";;"33150 CENON";FRANCE;61;RUE;"CAMILLE PELLETAN";33150;CENON;7490B;"0 salari";
3103535;415291715;00068;"CELLHIRE FRANCE";;;"53 RUE DU CAPITAINE GUYNEMER";;"92400 COURBEVOIE";FRANCE;53;RUE;"DU CAPITAINE GUYNEMER";92400;COURBEVOIE;7739Z;"10 ";
3109097;415409473;00022;"ADOUR ASSURANCE COURTAGE";;;"29 B ALLEES PAULMY";;"64100 BAYONNE";FRANCE;29;ALL;PAULMY;64100;BAYONNE;6622Z;"0 salari";
3112451;417547940;00011;"VISION PLUS";"OPTIQUE SOUIED";;"39 RUE DES BATIGNOLLES";;"75017 PARIS";FRANCE;39;RUE;"DES BATIGNOLLES";75017;"PARIS 17";4778A;"1 ou 2 salari";
3112452;417547940;00029;"OPTIQUE SOUIED";"VISION PLUS";;"94 RUE LEGENDRE";;"75017 PARIS";FRANCE;94;RUE;LEGENDRE;75017;"PARIS 17";4778A;"3 ";
3112453;417547940;00037;"OPTIQUE SOUIED";KRYS;;"104 RUE DU POTEAU";;"75018 PARIS";FRANCE;104;RUE;"DU POTEAU";75018;"PARIS 18";4778A;"1 ou 2 salari";
3114979;417598430;00011;"M J C PEINTURE";"MONSIEUR JACINTO FRANGO MONTEIRO";;"4 AVENUE AUDRAN";;"78360 MONTESSON";FRANCE;4;AV;AUDRAN;78360;MONTESSON;4334Z;"0 salari";
3124338;417788429;00013;"BOUCHERIE VENDEENNE";"BOUCHERIE DIDIER DUGAST";;"1 RUE LUFBERY";;"63400 CHAMALIERES";FRANCE;1;RUE;LUFBERY;63400;CHAMALIERES;4722Z;"3 ";
3130286;417896826;00019;"HOTEL PAVILLON MONCEAU";;;"43 RUE JOUFFROY D ABBANS";;"75017 PARIS";FRANCE;43;RUE;"JOUFFROY D'ABBANS";75017;"PARIS 17";5510Z;"10 ";
3142559;418142956;00014;"JPB CONSEIL";;;"9 RUE BRUNEL";;"75017 PARIS";FRANCE;9;RUE;BRUNEL;75017;"PARIS 17";6920Z;"1 ou 2 salari";
3142567;418143095;00010;"FIDUCIAIRE RICHARD ET ASSOCIES";;;"14 RUE ALPHONSE DE NEUVILLE";;"75017 PARIS";FRANCE;14;RUE;"ALPHONSE DE NEUVILLE";75017;"PARIS 17";6920Z;"20 ";
3144525;418183976;00020;"ATB VALLADON";;;"8 RUE JEAN PROUVE";;"94800 VILLEJUIF";FRANCE;8;RUE;"JEAN PROUVE";94800;VILLEJUIF;4120A;"0 salari";
3151426;418329512;00028;"VALLERY PASSION COIFFURE";"MADAME VALERIE PINET";;"7 RUE DU MARCHE";;"42400 ST CHAMOND";FRANCE;7;RUE;"DU MARCHE";42400;"SAINT CHAMOND";9602A;"1 ou 2 salari";
3151702;418335220;00087;"ESPACE DEGRIF MEUBLE";HDT;"25 RUE DU HOUBLON";"ZI DE LA PILATERIE";;"59700 MARCQ EN BAROEUL";FRANCE;25;RUE;"DU HOUBLON";59700;"MARCQ EN BAROEUL";4778C;"0 salari";
3160229;418513826;00051;"MONSIEUR CHRISTOPHE JOLY";;;"31 AVENUE GEORGES CLEMENCEAU";;"25000 BESANCON";FRANCE;31;AV;"GEORGES CLEMENCEAU";25000;BESANCON;8621Z;"0 salari";
3163953;418590774;00026;"CIRQU AOUETTE";;;"25 RUE AUGUSTE LANCON";;"75013 PARIS";FRANCE;25;RUE;"AUGUSTE LANCON";75013;"PARIS 13";8552Z;"6 ";
3167657;418668497;00039;COGERES;;;"63 B RUE JOUFFROY D ABBANS";;"75017 PARIS";FRANCE;63;RUE;"JOUFFROY D'ABBANS";75017;"PARIS 17";5510Z;"3 ";
3167658;418668497;00054;BALLADINS;COGERES;;"28 BOULEVARD D ATHENES";;"13001 MARSEILLE";FRANCE;28;BD;"D ATHENES";13001;"MARSEILLE 1";5510Z;"6 ";
3184790;419027305;00020;"ABENAKI CONSEIL";;;"10 RUE SAINT MARC";;"75002 PARIS";FRANCE;10;RUE;"SAINT MARC";75002;"PARIS 2";6202A;"0 salari";
3186063;419052303;00023;"MADAME SANDRINE LOUET";;;"13 RUE DESJARDINS";;"49100 ANGERS";FRANCE;13;RUE;DESJARDINS;49100;ANGERS;8690E;"0 salari";
3195600;419249016;00025;PRESTANOR;;;"20 BOUT BASSET";;"14440 PLUMETOT";FRANCE;20;;"BOUT BASSET";14440;PLUMETOT;8230Z;"0 salari";
3195601;419249016;00033;PRESTANOR;"AU GOUT DES AUTRES";;"17 RUE DES EQUIPES D URGENCE";;"14000 CAEN";FRANCE;17;RUE;"DES EQUIPES D URGENCE";14000;CAEN;5610A;"3 ";
3195764;419251673;00036;"F D M";"LE FOURNIL DE MATHILDE";;"60 AVENUE GEORGES CLEMENCEAU";;"14000 CAEN";FRANCE;60;AV;"GEORGES CLEMENCEAU";14000;CAEN;1071C;"10 ";
3204354;419426218;00014;FINALLIANCE;;;"43 RUE MAGENTA";;"69100 VILLEURBANNE";FRANCE;43;RUE;MAGENTA;69100;VILLEURBANNE;7010Z;"3 à 5 salariés";
3204355;419426218;00022;FINALLIANCE;;;"92 RUE MAGENTA";;"69100 VILLEURBANNE";FRANCE;92;RUE;MAGENTA;69100;VILLEURBANNE;5510Z;"0 salarié";
3204356;419426218;00048;FINALLIANCE;;;"173 RUE CUVIER";;"69006 LYON";FRANCE;173;RUE;CUVIER;69006;"LYON 6EME";6820A;"0 salarié";
3204357;419426218;00063;FINALLIANCE;;;"1 RUE MAZARD";;"69002 LYON";FRANCE;1;RUE;MAZARD;69002;"LYON 2EME";5510Z;"0 salarié";
3207186;419484787;00017;"FOOTBALL CLUB DE ST MEDARD EN JALLES";"COMPLEXE SPORTIF RUE MONCEAU";;"16 AVENUE PAUL BERNIARD";;"33160 ST MEDARD EN JALLES";FRANCE;16;AV;"PAUL BERNIARD";33160;"SAINT MEDARD EN JALLES";9312Z;"3 à 5 salariés";
3210226;419545454;00045;"MONSIEUR MOHAMED LASBEUR";;;"19 RUE ANGELIQUE VERIEN";;"92200 NEUILLY SUR SEINE";FRANCE;19;RUE;"ANGELIQUE VERIEN";92200;"NEUILLY SUR SEINE";6910Z;"0 salarié";
3216335;419669577;00019;"NUANCES COIFFURE SARL";;;"3 RUE DES RIBAINS";;"37300 JOUE LES TOURS";FRANCE;3;RUE;"DES RIBAINS";37300;"JOUE LES TOURS";9602A;"0 salarié";
3227387;419890066;00014;"BELLE MARION CENTRE AUTO";;"ROND POINT MAIGNON";"41 AVENUE DU 8 MAI 1945";;"64100 BAYONNE";FRANCE;41;AV;"DU 8 MAI 1945";64100;BAYONNE;4520A;"0 salarié";
3227388;419890066;00022;"BELLE MARION CENTRE AUTO";;;"4 AVENUE BELLE MARION";;"64600 ANGLET";FRANCE;4;AV;"BELLE MARION";64600;ANGLET;4520A;"10 à 19 salariés";
3229206;419926431;00042;"MICRO INFORMATIQUE BUSINESS";;;"78 RUE JULES MOULET";;"13006 MARSEILLE";FRANCE;78;RUE;"JULES MOULET";13006;"MARSEILLE 6";4778C;"1 ou 2 salariés";
3245512;420268237;00013;"SOC DAHAN ET FILS";;;"142 RUE DE VAUGIRARD";;"75015 PARIS";FRANCE;142;RUE;"DE VAUGIRARD";75015;"PARIS 15";9602A;"0 salarié";
3255545;420474983;00012;"MADAME CHANTAL MAMAN";;;"7 ALLEE DU DEVENSON";;"13008 MARSEILLE";FRANCE;7;ALL;"DU DEVENSON";13008;"MARSEILLE 8";8690D;"0 salarié";
3256703;420496226;00028;"LE DOMAINE DU MONT ROTY";;;"5 RUE DES TEINTURIERS";;"14000 CAEN";FRANCE;5;RUE;"DES TEINTURIERS";14000;CAEN;4110A;"0 salarié";
3268594;420739948;00040;"APPROCHE SUR MESURE A S M";;;"63 RUE EDOUARD VAILLANT";;"92300 LEVALLOIS PERRET";FRANCE;63;RUE;"EDOUARD VAILLANT";92300;"LEVALLOIS PERRET";8220Z;"50 à 99 salariés";
3277259;420920324;00027;"OBJECTIF TERRES";;;"58 AVENUE DE WAGRAM";;"75017 PARIS";FRANCE;58;AV;"DE WAGRAM";75017;"PARIS 17";7022Z;"0 salarié";
3285285;421089319;00014;"CORCORAN S";MPIB;;"110 BOULEVARD DE CLICHY";;"75018 PARIS";FRANCE;110;BD;"DE CLICHY";75018;"PARIS 18";5610A;"10 à 19 salariés";
3285286;421089319;00022;MPIB;"CORCORAN S IRISH PUB";;"108 BOULEVARD DE CLICHY";;"75018 PARIS";FRANCE;108;BD;"DE CLICHY";75018;"PARIS 18";5630Z;"3 à 5 salariés";
3290969;421186438;00014;"BLANC COLOMBE";;;"31 RUE ERNEST RENAN";;"92130 ISSY LES MOULINEAUX";FRANCE;31;RUE;"ERNEST RENAN";92130;"ISSY LES MOULINEAUX";9601B;"3 à 5 salariés";
3294649;421255621;00011;"CAISSE LOCALE CREDIT AGRIC MUT JOUE";"N 5 7";;"5 RUE GAMARD";;"37300 JOUE LES TOURS";FRANCE;5;RUE;GAMARD;37300;"JOUE LES TOURS";6419Z;"1 ou 2 salariés";
3295695;421276346;00028;MERIDIES;;"ZONE INDUSTRIELLE DE GREZAN";"1542 CHEMIN DU MAS DE SORBIER";;"30000 NIMES";FRANCE;1542;CHE;"DU MAS DE SORBIER";30000;NIMES;2229A;"10 à 19 salariés";
3302827;421406422;00020;"MONSIEUR PIERRE DE PINGON";;;"1 PLACE DU CHANCELIER ADENAUER";;"75116 PARIS";FRANCE;1;PL;"DU CHANCELIER ADENAUER";75116;"PARIS 16";6910Z;"1 ou 2 salariés";
3327190;421881160;00046;"ABC TELEPHONIE ET INFORMATIQUE";;;"40 RUE FRERES CHAFFANJON";;"25000 BESANCON";FRANCE;40;RUE;"DES FRERES CHAFFANJON";25000;BESANCON;2630Z;"6 à 9 salariés";
3332203;421978859;00013;"LES HORTENSIAS";GOURDON;;"4 PLACE DU MARECHAL JUIN";;"75017 PARIS";FRANCE;4;PL;"DU MAL JUIN";75017;"PARIS 17";5610A;"1 ou 2 salariés";
3343427;422199109;00022;"MONSIEUR PHILIPPE DECOURT";ENTHEOS;;"3 PLACE MASSENA";;"06000 NICE";FRANCE;3;PL;MASSENA;06000;NICE;8559A;"0 salarié";
3349195;422311860;00080;STEQUAL;;"ZAE DU BORD D ARVE";"RUE DE L ARVE";;"74950 SCIONZIER";FRANCE;;RUE;"DE L ARVE";74950;SCIONZIER;2550B;"0 salarié";
3349196;422311860;00130;STEQUAL;;;"80 RUE JOUFFROY D ABBANS";;"75017 PARIS";FRANCE;80;RUE;"JOUFFROY D'ABBANS";75017;"PARIS 17";7010Z;"50 à 99 salariés";
3356593;422461327;00021;"FONCIERE REAUMUR";;;"6 RUE DE LISBONNE";;"75008 PARIS";FRANCE;6;RUE;"DE LISBONNE";75008;"PARIS 8";6810Z;"1 ou 2 salariés";
3372762;422790113;00019;"H & K H ET K H ET K H & K EDITIONS";"H & K";"CHEZ PORT ROYAL SECRET";"68 BOULEVARD DE PORT ROYAL";;"75005 PARIS";FRANCE;68;BD;"DE PORT ROYAL";75005;"PARIS 5";5811Z;"0 salarié";
3403111;423386762;00052;ERGOTRON;;;"12 QUAI DU COMMERCE";;"69009 LYON";FRANCE;12;QUAI;"DU COMMERCE";69009;"LYON 9EME";4618Z;"3 à 5 salariés";
3421966;423750322;00020;"ECHANGE APPART";;;"3 RUE DU DOBROPOL";;"75017 PARIS";FRANCE;3;RUE;"DU DOBROPOL";75017;"PARIS 17";6810Z;"0 salarié";
3423516;423779776;00016;"REMO OUTILLAGE";"14 16";;"14 RUE DE LA PATURE";"BP 35";"78420 CARRIERES SUR SEINE";FRANCE;14;RUE;"DE LA PATURE";78420;"CARRIERES SUR SEINE";2562B;"10 à 19 salariés";
3446796;424227965;00029;ALTESSE;;;"45 RUE LABROUSTE";;"75015 PARIS";FRANCE;45;RUE;LABROUSTE;75015;"PARIS 15";6420Z;"3 à 5 salariés";
3467961;424629996;00028;"HOTEL ROYAL RESIDENCE";;;"188 AVENUE DE CLICHY";;"75017 PARIS";FRANCE;188;AV;"DE CLICHY";75017;"PARIS 17";5510Z;"3 à 5 salariés";
3474877;424762631;00010;"PRIMEURS 17";;;"59 RUE DES BATIGNOLLES";;"75017 PARIS";FRANCE;59;RUE;"DES BATIGNOLLES";75017;"PARIS 17";4721Z;"3 à 5 salariés";
3535367;428116065;00049;SOCIETE;;;"5 RUE DE LA TERRASSE";;"75017 PARIS";FRANCE;5;RUE;"DE LA TERRASSE";75017;"PARIS 17";5819Z;"10 à 19 salariés";
3536582;428138952;00018;"MADAME CHRISTIANE GAVEAU";"CHEZ MME GAVEAU K";;"29 RUE DURET";;"75116 PARIS";FRANCE;29;RUE;DURET;75116;"PARIS 16";4773Z;"3 à 5 salariés";
3568800;428649909;00036;"PERLES DE LUNE";"FRANCOIS AURORE";;"9 RUE ORBE";;"64100 BAYONNE";FRANCE;9;RUE;ORBE;64100;BAYONNE;4778C;"0 salarié";
3572799;428720221;00038;ARTEMISE;;;"114 RUE DENFERT ROCHEREAU";;"93130 NOISY LE SEC";FRANCE;114;RUE;"DENFERT ROCHEREAU";93130;"NOISY LE SEC";7111Z;"3 à 5 salariés";
3584409;428938203;00026;"FARINA PICARD";;"HERMES PARK BATIMENT B";"64 AVENUE D HAIFA";;"13008 MARSEILLE";FRANCE;64;AV;"D HAIFA";13008;"MARSEILLE 8";3250A;"6 à 9 salariés";
3590688;429058415;00010;LACLY;;;"12 QUAI DU COMMERCE";;"69009 LYON";FRANCE;12;QUAI;"DU COMMERCE";69009;"LYON 9EME";6430Z;"3 à 5 salariés";
3604290;429327109;00014;"MONSIEUR HERVE DA SILVA";;;"3 PLACE DE COURREJEAN";;"33140 VILLENAVE D ORNON";FRANCE;3;PL;"DE COURREJEAN";33140;"VILLENAVE D'ORNON";4334Z;"1 ou 2 salariés";
3642200;430041889;00014;"ALBE HOTEL ELYSEES FLAUBERT";"HOTEL ELYSEES FLAUBERT";;"19 RUE RENNEQUIN";;"75017 PARIS";FRANCE;19;RUE;RENNEQUIN;75017;"PARIS 17";5510Z;"10 à 19 salariés";
3656490;430312975;00013;"MONSIEUR RICHARD LOPEZ";"PHARMACIE LA CROIX DE SEILH";;"2 CHEMIN DE ROYE";;"31840 SEILH";FRANCE;2;CHE;ROYE;31840;SEILH;4773Z;"6 à 9 salariés";
3657443;430332148;00021;"A B PARTENAIRE";;;"1 RUE BRUN";;"33800 BORDEAUX";FRANCE;1;RUE;BRUN;33800;BORDEAUX;7311Z;"0 salarié";
3665002;430476929;00020;"COIFF 2000";;;"3 RUE FARADAY";;"75017 PARIS";FRANCE;3;RUE;FARADAY;75017;"PARIS 17";9602A;"1 ou 2 salariés";
3697435;431190941;00010;"MONSIEUR PIERRE CHOMIAC DE SAS";;;"15 RUE DE CAUMARTIN";;"75009 PARIS";FRANCE;15;RUE;"DE CAUMARTIN";75009;"PARIS 9";6920Z;"0 salarié";
3701902;431270669;00010;"ADTC LABORATOIRE SARL";;;"11 RUE JEAN BAPTISTE LALLEMAND";;"21000 DIJON";FRANCE;11;RUE;"JEAN BAPTISTE LALLEMAND";21000;DIJON;3250A;"3 à 5 salariés";
3703205;431296243;00022;"MONSIEUR PIERRE VERON";"BOULANGERIE VERON";;"78 GRANDE RUE";;"69340 FRANCHEVILLE";FRANCE;78;;"GRANDE RUE";69340;FRANCHEVILLE;1071C;"1 ou 2 salariés";
3703853;431308477;00022;"ALINEA INTERACTIVE";;"IMMEUBLE LYON OUEST";"100 RUE DES FOUGERES";;"69009 LYON";FRANCE;100;RUE;"DES FOUGERES";69009;"LYON 9EME";6201Z;"0 salarié";
3716263;431550003;00013;"ASSOCIATION DOMICILE SERVICES";;;"10 RUE LOUIS CAILLETET";;"21000 DIJON";FRANCE;10;RUE;"LOUIS CAILLETET";21000;DIJON;8810A;"3 à 5 salariés";
3736245;431948108;00045;"MONSIEUR YANNICK LE ROUX";;;"21 AVENUE PIERRE MENDES FRANCE";;"29000 QUIMPER";FRANCE;21;AV;"PIERRE MENDES FRANCE";29000;QUIMPER;8621Z;"0 salarié";
3748306;432187805;00028;VARELEC;;;"1000 RUE DU MARECHAL JUIN";;"77000 VAUX LE PENIL";FRANCE;1000;RUE;"DU MARECHAL JUIN";77000;"VAUX LE PENIL";4321A;"0 salarié";
3754023;432296473;00056;ACTICONSEIL;;;"1 RUE DU DR PIERRE FLEURY PAPILLON";;"69100 VILLEURBANNE";FRANCE;1;RUE;"DU DOCTEUR PIERRE FLEURY PAPILLO";69100;VILLEURBANNE;6920Z;"0 salarié";
3769297;432597649;00016;"MONSIEUR ROLAND CODAZZI";;;"2 ALLEE CAMILLE PISSARRO";;"78430 LOUVECIENNES";FRANCE;2;ALL;"CAMILLE PISSARO";78430;LOUVECIENNES;7112B;"0 salarié";
3770654;432623510;00018;"MADAME ANNE MARIE JOUENNE";"ANNE COIFFURE";"COUVRECHEF LA FOLIE";"9 RUE DES BOUTIQUES";;"14000 CAEN";FRANCE;9;RUE;"DES BOUTIQUES";14000;CAEN;9602A;"3 à 5 salariés";
3782553;432856953;00034;"CONSTRUCTION HABITAT TECHNIQUE BATIMEN";;"5 A AVENUE MARC CORNEILHAN";CREISSELS;"BP 344 CREISSELS";"12103 MILLAU CEDEX";FRANCE;5;AV;"MARC CORNEILHAN";12100;CREISSELS;4399C;"1 ou 2 salariés";
3782554;432856953;00059;"CONSTRUCTION HABITAT TECHNIQUE BATIMEN";;;"16 AVENUE GAMBETTA";;"42300 ROANNE";FRANCE;16;AV;GAMBETTA;42300;ROANNE;4120A;"1 ou 2 salariés";
3786394;432934511;00010;"TRAVAUX MACONNERIE CONSTRUCTIONS";;"12 A 14 QUARTIER COURREJAN";"12 AVENUE MIRIEU DE LABARRE";;"33140 VILLENAVE D ORNON";FRANCE;12;AV;"MIRIEU DE LABARRE";33140;"VILLENAVE D'ORNON";4399C;"3 à 5 salariés";
3800790;433223021;00026;"SOC ARMORICAINE PLATRERIE CARRELAGE";;;"137 RUE PIERRE SEMARD";;"29200 BREST";FRANCE;137;RUE;"PIERRE SEMARD";29200;BREST;4331Z;"10 à 19 salariés";
3805843;433324860;00025;PBY;HYPERBURO;;"55 AVENUE ROLAND CARRAZ";;"21300 CHENOVE";FRANCE;55;AV;"ROLAND CARRAZ";21300;CHENOVE;4649Z;"1 ou 2 salariés";
3830302;433794567;00035;"EXPERTS ENTREPRENDRE AUDIT";"EXPERTS ENTREPRENDRE";;"46 RUE CARDINET";;"75017 PARIS";FRANCE;46;RUE;CARDINET;75017;"PARIS 17";6920Z;"10 à 19 salariés";
3834882;433878055;00063;OOBLADA;;;"48 RUE MESLAY";;"75003 PARIS";FRANCE;48;RUE;MESLAY;75003;"PARIS 3";5829C;"20 à 49 salariés";
3843717;434018727;00033;ASSURCO;;;"1 RUE RAOUL NORDLING";;"92200 NEUILLY SUR SEINE";;1;RUE;"RAOUL NORDLING";92200;"NEUILLY SUR SEINE";6622Z;"0 salarié";
3845317;434046207;00065;"BUSS BACKUP STORAGE SERVICES";"SAUVEGARDEONLINE RAPIDOBACKUP";;"84 RUE CHARLES LAFFITTE";;"92200 NEUILLY SUR SEINE";FRANCE;84;RUE;"CHARLES LAFFITTE";92200;"NEUILLY SUR SEINE";6201Z;"1 ou 2 salariés";
3859850;434318382;00034;EUROPHARMATIC;;;"15 ALLEES JEAN JAURES";;"31000 TOULOUSE";FRANCE;15;ALL;"JEAN JAURES";31000;TOULOUSE;5829C;"6 à 9 salariés";
3866730;434448064;00015;"IMMOBILIERE SAINTE CATHERINE";ERIMAR;;"3 PLACE DU MARCHE SAINTE CATHERINE";;"75004 PARIS";FRANCE;3;PL;"MARCHE SAINTE CATHERINE";75004;"PARIS 4";6831Z;"0 salarié";
3871926;434544656;00011;"MEUBLES COTTARD SARL";;;"12 RUE JEANNE D ARC";;"77000 MELUN";FRANCE;12;RUE;"JEANNE D ARC";77000;MELUN;6820B;"0 salarié";
3891354;434906863;00031;"LES CAMBRIOLEURS";;;"12 RUE DE LYON";;"29200 BREST";FRANCE;12;RUE;"DE LYON";29200;BREST;9001Z;"0 salarié";
3919917;437508682;00014;AGIPROD;;;"5 AVENUE DE CAMBRIDGE";;"14200 HEROUVILLE ST CLAIR";FRANCE;5;AV;"DE CAMBRIDGE";14200;"HEROUVILLE SAINT CLAIR";5829C;"0 salarié";
3921203;437533581;00058;"MADAME CARINE BAILLY LACRESSE";;;"1 B BOULEVARD BERTHIER";;"75017 PARIS";FRANCE;1;BD;BERTHIER;75017;"PARIS 17";6910Z;"0 salarié";
3922970;437568009;00017;"C CAMPUS";"RESIDENCE SAVOIE";;"52 AVENUE ALSACE LORRAINE";;"38000 GRENOBLE";FRANCE;52;AV;"ALSACE LORRAINE";38000;GRENOBLE;5510Z;"1 ou 2 salariés";
3922971;437568009;00066;"C CAMPUS";"RESIDENCE LE STENDHAL";;"5 RUE DOCTEUR MAZET";;"38000 GRENOBLE";FRANCE;5;RUE;"DOCTEUR MAZET";38000;GRENOBLE;5510Z;"0 salarié";
3922972;437568009;00116;"C CAMPUS";;;"241 AVENUE GENERAL DE GAULLE";;"69500 BRON";FRANCE;241;AV;"GENERAL DE GAULLE";69500;BRON;5510Z;"1 ou 2 salariés";
3922973;437568009;00173;"C CAMPUS";;"RESIDENCE OXFORD";"TECHNOPOLE CHATEAU GOMBERT";;"13013 MARSEILLE 13";;;;"TECHNOPOLE CHATEAU GOMBERT";13013;"MARSEILLE 13";5520Z;"0 salarié";
3922974;437568009;00207;"C CAMPUS";;"RESIDENCE LE MADISON PARK";"40 RUE DE BOURGOGNE";;"69009 LYON";FRANCE;40;RUE;"DE BOURGOGNE";69009;"LYON 9EME";5510Z;"1 ou 2 salariés";
3922975;437568009;00231;"C CAMPUS";;"RESIDENCE NOVA PARK";"231 AVENUE GENERAL DE GAULLE";;"69500 BRON";FRANCE;231;AV;"GENERAL DE GAULLE";69500;BRON;5510Z;"0 salarié";
3922976;437568009;00280;"C CAMPUS";"SEJOURS ET AFFAIRES";"LE CLOS DES DUCS";"RUE DES GRANDES VARENNES";;"21121 AHUY";FRANCE;;RUE;"DES GRANDES VARENNES";21121;AHUY;5520Z;"0 salarié";
3922977;437568009;00298;"C CAMPUS";;"RESIDENCE TIMONE PARK";"28 RUE DE SMYRNE";;"13005 MARSEILLE";FRANCE;28;RUE;"DE SMYRNE";13005;"MARSEILLE 5";5510Z;"1 ou 2 salariés";
3922978;437568009;00306;"C CAMPUS";;"RESIDENCE PARC MONTCHAT";"8 COURS DOCTEUR LONG";;"69003 LYON";FRANCE;8;CRS;"DU DOCTEUR LONG";69003;"LYON 3EME";5510Z;"0 salarié";
3922979;437568009;00314;"C CAMPUS";"RESIDENCE LAURA LISA";;"582 AVENUE EUGENE AUGIAS";;"83130 LA GARDE";FRANCE;582;RUE;"EUGENE AUGIAS";83130;"LA GARDE";5510Z;"0 salarié";
3922980;437568009;00389;"C CAMPUS";"TECHNOPOLE DE CHATEAU GOMBERT";;"RESIDENCE OXFORD";;"13720 BELCODENE";FRANCE;;;"TECHNOPOLE DE CHATEAU GOMBERT";13720;BELCODENE;5520Z;"0 salarié";
3922981;437568009;00421;"C CAMPUS";;"RESIDENCE BUTTERFLY";"145 AVENUE BERTHELOT";;"69007 LYON";FRANCE;145;AV;BERTHELOT;69007;"LYON 7EME";5520Z;"1 ou 2 salariés";
3922982;437568009;00447;"C CAMPUS";;"RESIDENCE ALFRED NOBEL";"1918 BOULEVARD DU 11 NOVEMBRE";;"83100 TOULON";FRANCE;;BD;"DU 11 NOVEMBRE 1918";83100;TOULON;5510Z;"3 à 5 salariés";
3922983;437568009;00488;"C CAMPUS";;"RESIDENCE LE THEODORE";"2 RUE DES IRIS";;"69500 BRON";FRANCE;2;RUE;"DES IRIS";69500;BRON;5520Z;"1 ou 2 salariés";
3922984;437568009;00504;"C CAMPUS";;"RESIDENCE PAUL CLAUDEL";"23 RUE DU 4 SEPTEMBRE";;"01000 BOURG EN BRESSE";FRANCE;23;RUE;"DU QUATRE SEPTEMBRE";01000;"BOURG EN BRESSE";5520Z;"0 salarié";
